molecule_id,smiles,annulation,n_branches,longest_A,longest_L,longest_L_degeneracy,second_longest_L,ratio_L,n_LAL,n_rings,HOMO_eV,LUMO_eV,GAP_eV,Dipmom_Debye,Etot_eV,Etot_pos_eV,Etot_neg_eV,aEA_eV,aIP_eV
hc_c42h24_0pent_1303,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4c5ccccc5ccc4c4ccc5ccccc5c4c2c13,aa(a)aa()l,2,5,1,1,0,0.1666666666666666,0,10,-5.302,-1.876,3.426,0.292,-43887.496,-43881.156,-43888.374,-0.878,6.34
hc_c42h24_0pent_5090,c1ccc2cc3cc4c(cc3cc2c1)c1cc2ccccc2cc1c1cc2cc3c(ccc5ccccc53)cc2cc41,lla(l)lla,1,1,2,2,1,0.7142857142857143,0,10,-5.204,-2.25,2.954,0.082,-43888.273,-43882.067,-43889.548,-1.275,6.207
hc_c38h22_0pent_253,c1ccc2cc3c(ccc4ccc5c6ccc7ccccc7c6c6cc7ccccc7cc6c5c43)cc2c1,laaa(l)a,1,3,1,2,0,0.3333333333333333,0,9,-5.275,-1.907,3.369,0.114,-39712.438,-39706.118,-39713.311,-0.873,6.32
hc_c42h24_0pent_5868,c1ccc2cc3c(ccc4c5cc6cc7c(ccc8c9ccccc9c9ccccc9c78)cc6cc5ccc34)cc2c1,a()allaal,1,2,2,1,1,0.4285714285714285,0,10,-4.963,-2.366,2.597,0.123,-43887.993,-43882.027,-43889.384,-1.391,5.966
hc_c38h22_0pent_1018,c1ccc2cc3c(ccc4c5c(ccc6ccc7ccccc7c65)c5ccc6ccccc6c5c34)cc2c1,aaa(a)al,1,5,1,1,0,0.1666666666666666,0,9,-5.237,-1.953,3.284,0.333,-39712.23,-39705.89,-39713.157,-0.927,6.339
hc_c42h24_0pent_5701,c1ccc2c(c1)ccc1cc3cc4c5ccccc5c5c6ccc7c8ccccc8ccc7c6ccc5c4cc3cc12,alla()aaa,1,4,2,1,0,0.2857142857142857,0,10,-5.212,-2.139,3.072,0.084,-43888.255,-43882.036,-43889.399,-1.144,6.219
hc_c34h20_0pent_75,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4ccccc4c4ccccc4c3c12,a()a()aa,2,4,0,0,0,0.0,0,8,-5.41,-1.738,3.672,0.036,-35537.329,-35530.836,-35538.019,-0.69,6.493
hc_c42h24_0pent_3029,c1ccc2cc3c(ccc4c5ccc6cc7c(ccc8ccc9ccccc9c87)cc6c5c5ccccc5c34)cc2c1,laa()alaa,1,3,1,2,0,0.2857142857142857,0,10,-5.222,-2.126,3.096,0.056,-43887.466,-43881.258,-43888.632,-1.166,6.208
hc_c42h24_0pent_3669,c1ccc2cc3c(ccc4c5cc6ccc7c8cc9c(ccc%10ccccc%109)cc8ccc7c6cc5ccc34)cc2c1,alaalaal,0,2,1,3,0,0.375,0,10,-5.163,-2.162,3.001,0.069,-43888.514,-43882.373,-43889.73,-1.216,6.141
hc_c42h24_0pent_5903,c1ccc2cc3cc4c(ccc5c6cc7c8ccccc8c8cc9ccccc9cc8c7cc6ccc45)cc3cc2c1,llaala()l,1,2,2,1,1,0.5714285714285714,0,10,-5.036,-2.331,2.705,0.041,-43888.274,-43882.171,-43889.582,-1.308,6.103
hc_c42h24_0pent_6564,c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1c2c3ccccc3ccc2c2ccccc2c51,aa()a()lll,2,3,3,1,0,0.5,0,10,-4.825,-2.502,2.323,0.211,-43887.137,-43881.272,-43888.62,-1.483,5.864
hc_c42h24_0pent_4717,c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6cc7c(ccc8c9ccccc9ccc78)cc6c54)cc3cc12,allaalaa,0,2,2,1,1,0.375,0,10,-5.037,-2.316,2.721,0.06,-43888.196,-43882.147,-43889.525,-1.329,6.049
hc_c42h24_0pent_4957,c1ccc2c(c1)ccc1cc3cc4ccc5ccc6c7cc8ccc9ccccc9c8cc7ccc6c5c4cc3cc12,allaaala,0,3,2,1,1,0.375,0,10,-5.156,-2.194,2.962,0.144,-43888.243,-43882.039,-43889.42,-1.178,6.203
hc_c38h22_0pent_514,c1ccc2cc3c(cc2c1)c1cc2c(ccc4ccccc42)cc1c1c2ccc4ccccc4c2ccc31,ala(l)aa,1,2,1,2,0,0.3333333333333333,0,9,-5.455,-1.831,3.623,0.111,-39713.06,-39706.574,-39713.89,-0.83,6.486
hc_c42h24_0pent_1338,c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3cc4c(ccc5c6ccccc6c6ccccc6c45)cc3c12,aaaalaa(),1,4,1,1,0,0.1428571428571428,0,10,-5.259,-2.023,3.237,0.119,-43888.026,-43881.747,-43889.055,-1.029,6.278
hc_c42h24_0pent_3917,c1ccc2cc3c(ccc4c3ccc3ccc5c6cc7c8ccccc8c8ccccc8c7cc6ccc5c34)cc2c1,laaaala(),1,4,1,2,0,0.2857142857142857,0,10,-5.302,-2.021,3.281,0.112,-43888.272,-43881.957,-43889.32,-1.048,6.315
hc_c34h20_0pent_328,c1ccc2cc3cc4c(ccc5ccc6ccc7ccc8ccccc8c7c6c54)cc3cc2c1,llaaaa,0,4,2,1,0,0.3333333333333333,0,8,-4.962,-2.224,2.738,0.193,-35537.031,-35530.87,-35538.133,-1.103,6.161
hc_c42h24_0pent_2294,c1ccc2c(c1)ccc1cc3c(ccc4cc5c6ccccc6c6ccc7ccc8ccccc8c7c6c5cc43)cc12,alala()aa,1,3,1,2,0,0.2857142857142857,1,10,-5.343,-1.863,3.48,0.319,-43888.152,-43881.795,-43889.042,-0.89,6.357
hc_c42h24_0pent_1554,c1ccc2cc3c(ccc4ccc5c(ccc6c7ccccc7c7c8ccccc8c8ccccc8c7c65)c43)cc2c1,a()a()aaal,2,5,1,1,0,0.1666666666666666,0,10,-5.291,-1.962,3.329,0.086,-43887.417,-43881.107,-43888.342,-0.925,6.31
hc_c38h22_0pent_1517,c1ccc2cc3cc4c(ccc5c4ccc4ccc6c(ccc7ccc8ccccc8c76)c45)cc3cc2c1,llaaaaa,0,5,2,1,0,0.2857142857142857,0,9,-5.04,-2.28,2.76,0.145,-39712.435,-39706.294,-39713.65,-1.215,6.14
hc_c42h24_0pent_1472,c1ccc2cc3c(ccc4ccc5c6c(ccc7ccc8ccccc8c76)c6c7ccccc7ccc6c5c43)cc2c1,aaa(a)aal,1,6,1,1,0,0.1428571428571428,0,10,-5.25,-1.967,3.283,0.154,-43887.037,-43880.734,-43888.007,-0.97,6.303
hc_c38h22_0pent_347,c1ccc2cc3c(ccc4ccc5cc6ccc7ccc8cc9ccccc9cc8c7c6cc5c43)cc2c1,laalaal,0,2,1,3,0,0.4285714285714285,0,9,-5.049,-2.175,2.874,0.448,-39712.421,-39706.262,-39713.616,-1.195,6.158
hc_c42h24_0pent_3751,c1ccc2cc3c(cc2c1)c1ccc2cc4ccc5ccc6ccccc6c5c4cc2c1c1ccc2ccccc2c31,aa(l)alaa,1,2,1,2,0,0.2857142857142857,0,10,-5.143,-2.109,3.034,0.262,-43887.61,-43881.46,-43888.749,-1.14,6.15
hc_c42h24_0pent_826,c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1ccc2ccc4cc5ccc6ccccc6c5cc4c2c13,alaaa()la,1,3,1,2,0,0.2857142857142857,0,10,-5.356,-1.881,3.474,0.333,-43887.93,-43881.416,-43888.807,-0.877,6.514
hc_c42h24_0pent_1713,c1ccc2cc3c(ccc4ccc5c(c6ccccc6c6c7ccccc7c7cc8ccccc8cc7c56)c43)cc2c1,laaa()a()l,2,4,1,2,0,0.3333333333333333,0,10,-5.164,-2.024,3.14,0.175,-43887.424,-43881.268,-43888.481,-1.057,6.156
hc_c42h24_0pent_545,c1ccc2c(c1)ccc1ccc3c(ccc4c5ccc6c7ccccc7c7ccccc7c6c5c5ccccc5c34)c12,a()aa()aaa,2,6,0,0,0,0.0,0,10,-5.46,-1.801,3.659,0.052,-43887.306,-43880.845,-43888.135,-0.83,6.461
hc_c42h24_0pent_396,c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6ccccc6c6c(ccc7ccc8ccccc8c76)c5c43)c12,aaa()aaaa,1,7,0,0,0,0.0,0,10,-5.416,-1.899,3.517,0.141,-43887.191,-43880.783,-43888.136,-0.945,6.408
hc_c34h20_0pent_20,c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccccc4ccc3c12,aa()a()a,2,4,0,0,0,0.0,0,8,-5.5,-1.731,3.769,0.119,-35536.668,-35530.066,-35537.34,-0.672,6.602
hc_c42h24_0pent_1383,c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6c7ccccc7c7ccccc7c6c54)cc3c3ccccc3c21,a()aala()a,2,3,1,1,0,0.1666666666666666,0,10,-5.374,-1.845,3.529,0.332,-43887.767,-43881.355,-43888.601,-0.833,6.413
hc_c42h24_0pent_3354,c1ccc2cc3c(cc2c1)c1ccc2c4ccccc4ccc2c1c1ccc2c4ccccc4c4ccccc4c2c31,aaa(l)aa(),2,3,1,1,0,0.1666666666666666,0,10,-5.353,-1.909,3.444,0.118,-43887.694,-43881.321,-43888.621,-0.927,6.373
hc_c42h24_0pent_2571,c1ccc2cc3c(ccc4cc5ccc6ccc7ccc8cc9ccc%10ccccc%10c9cc8c7c6c5cc43)cc2c1,lalaaala,0,3,1,3,0,0.375,1,10,-5.373,-1.928,3.444,0.379,-43887.74,-43881.187,-43888.611,-0.87,6.553
hc_c42h24_0pent_5476,c1ccc2c(c1)ccc1cc3c4ccccc4c4cc5cc6ccc7c8ccccc8ccc7c6cc5cc4c3cc12,aalla()la,1,2,2,1,1,0.4285714285714285,0,10,-5.194,-2.179,3.015,0.083,-43888.547,-43882.324,-43889.724,-1.177,6.223
hc_c42h24_0pent_2903,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1ccc1c3ccccc3c3cc4ccccc4cc3c12,la()aaa()l,2,4,1,2,0,0.3333333333333333,0,10,-5.263,-1.968,3.295,0.032,-43887.946,-43881.692,-43888.951,-1.005,6.254
hc_c42h24_0pent_2992,c1ccc2cc3c(ccc4c3ccc3c5cc6ccccc6cc5c5c6cc7ccccc7cc6ccc5c43)cc2c1,laaa(l)al,1,3,1,3,0,0.4285714285714285,0,10,-5.138,-2.17,2.968,0.073,-43887.728,-43881.592,-43888.926,-1.198,6.135
hc_c42h24_0pent_4713,c1ccc2cc3cc4c(ccc5ccc6cc7c(ccc8c7ccc7c9ccccc9ccc78)cc6c54)cc3cc2c1,llaalaaa,0,3,2,1,1,0.375,0,10,-4.982,-2.378,2.604,0.105,-43888.069,-43882.039,-43889.421,-1.352,6.03
hc_c42h24_0pent_3414,c1ccc2c(c1)ccc1c2ccc2c3cc4c(cc3ccc21)c1ccc2ccccc2c1c1ccc2ccccc2c41,aaala(a)a,1,3,1,1,0,0.1428571428571428,0,10,-5.294,-1.971,3.323,0.136,-43888.049,-43881.744,-43889.032,-0.983,6.305
hc_c42h24_0pent_5098,c1ccc2cc3cc4c(ccc5cc6cc7c(ccc8cc9c(ccc%10ccccc%109)cc87)cc6cc54)cc3cc2c1,alallall,0,1,2,2,1,0.625,2,10,-5.154,-2.195,2.959,0.098,-43888.333,-43882.21,-43889.55,-1.217,6.123
hc_c42h24_0pent_5015,c1ccc2cc3cc4c(ccc5cc6ccc7cc8c9ccccc9c9ccccc9c8cc7c6cc54)cc3cc2c1,llalala(),1,1,2,1,1,0.5714285714285714,2,10,-5.133,-2.247,2.886,0.191,-43888.424,-43882.216,-43889.621,-1.197,6.207
hc_c42h24_0pent_6034,c1ccc2cc3cc4c(cc3cc2c1)c1ccc2ccccc2c1c1c4ccc2ccc3cc4ccccc4cc3c21,lla(a)aal,1,4,2,1,1,0.4285714285714285,0,10,-5.074,-2.224,2.85,0.184,-43887.488,-43881.388,-43888.687,-1.199,6.1
hc_c42h24_0pent_6143,c1ccc2c(c1)ccc1c3cc4cc5c6ccccc6c6ccccc6c5cc4cc3c3ccc4ccccc4c3c21,a()lla(a)a,2,3,2,1,0,0.3333333333333333,0,10,-5.205,-2.13,3.075,0.115,-43887.956,-43881.746,-43889.101,-1.145,6.209
hc_c42h24_0pent_3289,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4ccc4c5ccc5ccc6c7ccccc7ccc6c54)c3cc12,aaaaaala,0,6,1,1,0,0.125,0,10,-5.412,-1.876,3.536,0.192,-43888.407,-43882.006,-43889.329,-0.922,6.401
hc_c42h24_0pent_4678,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1ccc2cc3cc5ccc6ccccc6c5cc3cc2c14,lla()alla,1,2,2,2,0,0.5714285714285714,0,10,-4.918,-2.394,2.524,0.161,-43887.886,-43881.973,-43889.31,-1.424,5.913
hc_c42h24_0pent_859,c1ccc2cc3c(ccc4ccc5c6ccc7ccc8ccccc8c7c6c6cc7ccccc7cc6c5c43)cc2c1,laaa(l)aa,1,3,1,2,0,0.2857142857142857,0,10,-5.25,-1.963,3.286,0.11,-43887.163,-43880.883,-43888.072,-0.91,6.28
hc_c42h24_0pent_5277,c1ccc2cc3c(cc2c1)c1cc2cc4ccc5ccccc5c4cc2cc1c1c2ccccc2c2ccccc2c31,alla(l)a(),2,1,2,1,1,0.5,0,10,-5.127,-2.116,3.011,0.085,-43887.944,-43881.837,-43889.095,-1.151,6.107
hc_c42h24_0pent_3492,c1ccc2c(c1)ccc1cc3ccc4c(c3cc12)c1ccccc1c1c2ccccc2c2ccc3ccccc3c2c41,aa()a()ala,2,4,1,1,0,0.1666666666666666,0,10,-5.328,-1.934,3.394,0.463,-43887.248,-43880.876,-43888.196,-0.948,6.372
hc_c42h24_0pent_3264,c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4c5cc6ccc7ccccc7c6cc5ccc4c2ccc31,la()aaala,1,4,1,2,0,0.2857142857142857,0,10,-5.321,-1.955,3.366,0.096,-43888.307,-43882.007,-43889.315,-1.008,6.3
hc_c42h24_0pent_5449,c1ccc2c(c1)ccc1cc3cc4ccc5cc6ccc7ccc8ccc9ccccc9c8c7c6cc5c4cc3cc12,allalaaa,0,3,2,1,1,0.375,1,10,-5.167,-2.07,3.096,0.517,-43887.954,-43881.706,-43888.993,-1.039,6.248
hc_c42h24_0pent_4728,c1ccc2cc3cc4c(ccc5ccc6cc7c(ccc8ccc9ccc%10ccccc%10c9c87)cc6c54)cc3cc2c1,llaalaaa,0,3,2,1,1,0.375,0,10,-4.941,-2.364,2.577,0.25,-43887.466,-43881.474,-43888.807,-1.34,5.993
hc_c42h24_0pent_5818,c1ccc2cc3c(ccc4c5cc6cc7ccc8ccc9ccc%10ccccc%10c9c8c7cc6cc5ccc34)cc2c1,aaallaal,0,3,2,1,1,0.375,0,10,-4.967,-2.323,2.644,0.168,-43887.799,-43881.811,-43889.137,-1.338,5.988
hc_c42h24_0pent_1735,c1ccc2c(c1)ccc1cc3c(ccc4ccc5c(ccc6ccc7ccc8c9ccccc9ccc8c7c65)c43)cc12,aaaaaala,0,6,1,1,0,0.125,0,10,-5.356,-1.927,3.429,0.103,-43887.811,-43881.44,-43888.757,-0.945,6.371
hc_c42h24_0pent_3295,c1ccc2cc3c(ccc4ccc5c6ccc7c8cc9c(ccc%10ccccc%109)cc8ccc7c6ccc5c43)cc2c1,laaaaala,0,5,1,2,0,0.25,0,10,-5.353,-1.964,3.39,0.212,-43888.302,-43881.969,-43889.319,-1.016,6.333
hc_c38h22_0pent_34,c1ccc2c(c1)ccc1ccc3c(c4ccccc4c4c5c6ccccc6ccc5c5ccccc5c34)c12,aa()a()aa,2,5,0,0,0,0.0,0,9,-5.368,-1.746,3.621,0.123,-39711.873,-39705.48,-39712.616,-0.742,6.394
hc_c42h24_0pent_1288,c1ccc2c(c1)ccc1c2ccc2c3ccc4ccccc4c3c3cc4ccc5ccc6ccccc6c5c4cc3c12,aaa(a)laa,1,4,1,1,0,0.1428571428571428,0,10,-5.283,-1.947,3.336,0.193,-43887.823,-43881.514,-43888.789,-0.967,6.308
hc_c38h22_0pent_886,c1ccc2cc3c(cc2c1)c1ccccc1c1c2ccc4ccccc4c2c2ccc4ccccc4c2c31,aa(a)a()l,2,4,1,1,0,0.2,0,9,-5.275,-1.914,3.361,0.104,-39712.131,-39705.81,-39713.037,-0.906,6.321
hc_c30h18_0pent_39,c1ccc2cc3c(ccc4ccc5c(ccc6ccc7ccccc7c65)c43)cc2c1,aaaal,0,4,1,1,0,0.2,0,7,-5.314,-1.954,3.36,0.041,-31362.11,-31355.637,-31362.936,-0.825,6.473
hc_c42h24_0pent_2378,c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6c7c8ccccc8ccc7c7ccccc7c6c5cc43)cc12,alalaa()a,1,3,1,2,0,0.2857142857142857,1,10,-5.302,-1.968,3.334,0.353,-43888.031,-43881.735,-43889.036,-1.005,6.296
hc_c42h24_0pent_874,c1ccc2c(c1)ccc1cc3c(ccc4ccc5ccc6cc7ccc8ccc9ccccc9c8c7cc6c5c43)cc12,aalaaala,0,3,1,2,0,0.25,0,10,-5.241,-1.919,3.321,0.481,-43887.507,-43881.189,-43888.386,-0.879,6.317
hc_c42h24_0pent_2451,c1ccc2c(c1)ccc1cc3ccc4cc5ccc6cc7c(ccc8c9ccccc9ccc78)cc6c5cc4c3cc12,aalalala,0,2,1,3,0,0.375,2,10,-5.373,-1.945,3.428,0.22,-43888.701,-43882.338,-43889.68,-0.979,6.363
hc_c34h20_0pent_166,c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5ccc7ccccc7c56)cc43)cc2c1,lalaaa,0,3,1,2,0,0.3333333333333333,1,8,-5.408,-1.824,3.584,0.114,-35537.774,-35531.29,-35538.564,-0.79,6.483
hc_c42h24_0pent_6515,c1ccc2cc3cc4cc5c(ccc6c7cc8c(ccc9ccccc98)cc7c7ccccc7c56)cc4cc3cc2c1,ala()alll,1,2,3,1,1,0.5714285714285714,0,10,-4.756,-2.601,2.155,0.091,-43887.766,-43881.972,-43889.35,-1.584,5.794
hc_c42h24_0pent_4553,c1ccc2c(c1)ccc1ccc3cc4c(ccc5ccc6ccc7ccc8ccc9ccccc9c8c7c6c54)cc3c12,aaaaalaa,0,5,1,1,0,0.125,0,10,-5.21,-1.983,3.227,0.27,-43887.203,-43880.882,-43888.13,-0.927,6.321
hc_c42h24_0pent_195,c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4c5ccccc5c5c6ccc7ccccc7c6ccc5c43)c21,aaaaa()aa,1,7,0,0,0,0.0,0,10,-5.513,-1.767,3.746,0.227,-43887.716,-43881.205,-43888.528,-0.813,6.511
hc_c42h24_0pent_1058,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2cc4ccc5ccc6ccc7ccccc7c6c5c4cc2c13,aaalaa()l,1,3,1,2,0,0.2857142857142857,0,10,-5.135,-2.031,3.104,0.436,-43887.489,-43881.295,-43888.481,-0.992,6.193
hc_c38h22_0pent_19,c1ccc2c(c1)ccc1c3ccc4ccc5ccc6ccc7ccccc7c6c5c4c3c3ccccc3c21,aaaaa()a,1,6,0,0,0,0.0,0,9,-5.426,-1.779,3.647,0.219,-39711.794,-39705.246,-39712.493,-0.699,6.548
hc_c42h24_0pent_4180,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccccc6c6cc7ccc8ccccc8c7cc6c45)c3cc12,ala()aala,1,3,1,2,0,0.2857142857142857,0,10,-5.471,-1.82,3.651,0.134,-43888.394,-43881.932,-43889.245,-0.851,6.462
hc_c42h24_0pent_4236,c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6cc7c(ccc8ccc9ccccc9c87)cc6ccc5c43)cc12,alaaalaa,0,3,1,2,0,0.25,0,10,-5.325,-1.975,3.35,0.119,-43888.099,-43881.778,-43889.104,-1.005,6.321
hc_c38h22_0pent_614,c1ccc2c(c1)ccc1cc3c(ccc4cc5c6ccccc6c6ccc7ccccc7c6c5cc43)cc12,alala()a,1,2,1,2,0,0.3333333333333333,1,9,-5.369,-1.857,3.512,0.143,-39713.12,-39706.724,-39713.983,-0.862,6.396
hc_c42h24_0pent_400,c1ccc2c(c1)ccc1c2ccc2ccc3c4c(ccc5ccc6ccccc6c54)c4c5ccccc5ccc4c3c21,aaa(a)aaa,1,7,0,0,0,0.0,0,10,-5.444,-1.848,3.596,0.131,-43887.154,-43880.697,-43888.022,-0.869,6.457
hc_c42h24_0pent_3652,c1ccc2cc3c(ccc4c5cc6ccc7c8ccccc8c8ccccc8c7c6cc5c5ccccc5c34)cc2c1,laa()laa(),2,2,1,2,0,0.3333333333333333,0,10,-5.171,-2.098,3.073,0.19,-43887.887,-43881.705,-43889.009,-1.123,6.182
hc_c38h22_0pent_697,c1ccc2c(c1)ccc1c3ccccc3c3cc4ccc5c6ccccc6c6ccccc6c5c4cc3c21,a()ala()a,2,2,1,1,0,0.2,0,9,-5.294,-1.9,3.394,0.163,-39712.743,-39706.38,-39713.616,-0.874,6.362
hc_c42h24_0pent_6142,c1ccc2c(c1)ccc1c3cc4cc5c6ccccc6c6ccccc6c5cc4cc3c3c4ccccc4ccc3c21,a()lla(a)a,2,3,2,1,0,0.3333333333333333,0,10,-5.151,-2.174,2.977,0.058,-43887.899,-43881.734,-43889.085,-1.186,6.165
hc_c42h24_0pent_3789,c1ccc2cc3c(ccc4c5cc6c(cc5ccc34)c3ccccc3c3c4ccc5ccccc5c4ccc63)cc2c1,laala()aa,1,3,1,2,0,0.2857142857142857,0,10,-5.271,-2.045,3.226,0.116,-43888.249,-43881.962,-43889.302,-1.053,6.287
hc_c42h24_0pent_2391,c1ccc2c(c1)ccc1c3cc4c5ccccc5c5cc6ccc7c8ccccc8ccc7c6cc5c4cc3ccc21,aala()laa,1,2,1,2,0,0.2857142857142857,0,10,-5.5,-1.849,3.652,0.046,-43888.681,-43882.198,-43889.572,-0.89,6.484
hc_c42h24_0pent_6419,c1ccc2c(c1)ccc1ccc3cc4cc5cc6c(ccc7c6ccc6ccc8ccccc8c67)cc5cc4cc3c12,aaalllaa,0,3,3,1,0,0.375,0,10,-4.83,-2.53,2.3,0.113,-43887.683,-43881.834,-43889.223,-1.54,5.849
hc_c42h24_0pent_5480,c1ccc2cc3c(ccc4cc5cc6ccc7cc8ccc9ccc%10ccccc%10c9c8cc7c6cc5cc43)cc2c1,lallalaa,0,2,2,1,1,0.5,2,10,-5.264,-2.087,3.177,0.312,-43888.209,-43881.92,-43889.287,-1.079,6.288
hc_c42h24_0pent_4817,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3cc4cc5ccc6ccc7ccccc7c6c5cc4cc3c12,aalla()aa,1,3,2,1,0,0.2857142857142857,0,10,-5.123,-2.197,2.925,0.034,-43887.947,-43881.792,-43889.137,-1.19,6.155
hc_c42h24_0pent_3686,c1ccc2cc3c(ccc4c5cc6c7ccccc7c7ccccc7c6cc5c5ccc6ccccc6c5c34)cc2c1,laa(a)la(),2,3,1,2,0,0.3333333333333333,0,10,-5.212,-2.03,3.182,0.095,-43887.949,-43881.697,-43888.976,-1.027,6.252
hc_c42h24_0pent_1381,c1ccc2c(c1)ccc1c2ccc2ccc3cc4c5ccccc5c5c(ccc6ccc7ccccc7c65)c4cc3c21,aaala()aa,1,3,1,1,0,0.1428571428571428,0,10,-5.401,-1.867,3.534,0.16,-43887.875,-43881.46,-43888.767,-0.892,6.415
hc_c42h24_0pent_3791,c1ccc2cc3c(ccc4c5cc6c(ccc7c6ccc6c8ccc9ccccc9c8ccc76)cc5ccc34)cc2c1,laalaaaa,0,4,1,2,0,0.25,0,10,-5.217,-2.101,3.116,0.06,-43888.542,-43882.32,-43889.658,-1.117,6.221
hc_c42h24_0pent_5049,c1ccc2c(c1)ccc1cc3cc4ccc5cc6ccc7c8ccccc8c8ccccc8c7c6cc5c4cc3cc12,allalaa(),1,2,2,1,1,0.4285714285714285,1,10,-5.226,-2.106,3.119,0.337,-43888.217,-43881.951,-43889.285,-1.068,6.265
hc_c42h24_0pent_3062,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4c(ccc5ccccc54)cc3c3ccccc3c21,la()aa()la,2,3,1,2,0,0.3333333333333333,0,10,-5.44,-1.847,3.592,0.046,-43888.073,-43881.648,-43888.962,-0.889,6.425
hc_c42h24_0pent_5894,c1ccc2cc3cc4c(ccc5c6cc7ccccc7cc6c6c7ccc8ccccc8c7ccc6c45)cc3cc2c1,llaa(l)aa,1,2,2,1,1,0.4285714285714285,0,10,-4.951,-2.365,2.586,0.102,-43887.619,-43881.644,-43888.989,-1.37,5.975
hc_c42h24_0pent_2070,c1ccc2c(c1)ccc1cc3c(ccc4cc5c(ccc6cc7ccc8ccc9ccccc9c8c7cc65)cc43)cc12,alalalaa,0,2,1,3,0,0.375,2,10,-5.33,-1.969,3.361,0.162,-43888.436,-43882.128,-43889.44,-1.003,6.308
hc_c42h24_0pent_4797,c1ccc2cc3c(ccc4ccc5cc6cc7ccc8c(ccc9ccc%10ccccc%10c98)c7cc6cc5c43)cc2c1,aaallaal,0,3,2,1,1,0.375,0,10,-4.981,-2.363,2.618,0.164,-43887.787,-43881.786,-43889.158,-1.371,6.002
hc_c34h20_0pent_422,c1ccc2cc3cc4cc5c(ccc6cc7ccc8ccccc8c7cc65)cc4cc3cc2c1,alalll,0,1,3,1,1,0.6666666666666666,1,8,-4.865,-2.509,2.357,0.159,-35537.626,-35531.645,-35539.045,-1.42,5.981
hc_c42h24_0pent_6605,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2cc4cc5cc6ccc7ccccc7c6cc5cc4cc2cc13,alllla()l,1,1,4,1,1,0.7142857142857143,0,10,-4.76,-2.649,2.111,0.136,-43888.019,-43882.243,-43889.681,-1.662,5.776
hc_c42h24_0pent_3123,c1ccc2c(c1)ccc1c3ccc4c5cc6c7ccccc7c7ccccc7c6cc5ccc4c3c3ccccc3c21,aa()aala(),2,4,1,1,0,0.1666666666666666,0,10,-5.484,-1.827,3.657,0.123,-43888.128,-43881.647,-43888.995,-0.867,6.481
hc_c42h24_0pent_6503,c1ccc2cc3cc4cc5c(cc4cc3cc2c1)c1ccccc1c1c2cc3ccc4ccccc4c3cc2ccc51,alaa()lll,1,2,3,1,1,0.5714285714285714,0,10,-4.85,-2.53,2.32,0.08,-43887.833,-43881.961,-43889.363,-1.53,5.872
hc_c38h22_0pent_817,c1ccc2cc3c(ccc4cc5ccc6c(ccc7c8cc9ccccc9cc8ccc76)c5cc43)cc2c1,laaalal,0,3,1,3,0,0.4285714285714285,1,9,-5.359,-1.952,3.407,0.19,-39713.226,-39706.862,-39714.208,-0.982,6.363
hc_c42h24_0pent_4915,c1ccc2c(c1)ccc1cc3cc4c(ccc5ccc6c(ccc7c8ccccc8c8ccccc8c76)c54)cc3cc12,allaaaa(),1,4,2,1,0,0.2857142857142857,0,10,-5.103,-2.219,2.884,0.058,-43887.862,-43881.728,-43889.069,-1.208,6.134
hc_c42h24_0pent_3503,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c6ccc7ccccc7c6c6c7ccccc7ccc6c45)c3cc12,aa(a)aala,1,5,1,1,0,0.1428571428571428,0,10,-5.349,-1.943,3.405,0.15,-43887.691,-43881.352,-43888.677,-0.987,6.338
hc_c42h24_0pent_4462,c1ccc2c(c1)ccc1c3ccccc3c3cc4c(ccc5ccc6ccc7ccc8ccccc8c7c6c54)cc3c21,aa()laaaa,1,4,1,1,0,0.1428571428571428,0,10,-5.301,-1.935,3.366,0.281,-43887.497,-43881.146,-43888.412,-0.915,6.351
